layer,site,format,corpus,m,k,n,input_hash_ds4_64,candidate_dispatches,grid_y,bit_diffs,first_index,first_ref_bits,first_got_bits,max_abs,result
24,3,q8_0,C5,4,1024,32768,4ed51132b1c2009c,1,1,0,-1,00000000,00000000,0,PASS
24,4,q8_0,C5,2,8192,4096,4bd00547512a6ae0,1,1,0,-1,00000000,00000000,0,PASS
24,4,q8_0,C5,3,8192,4096,af00c278c6977e66,1,1,0,-1,00000000,00000000,0,PASS
24,4,q8_0,C5,4,8192,4096,4f014204e44b357a,1,1,0,-1,00000000,00000000,0,PASS
24,5,f16,C5,2,16384,24,3f9e7e561a8315d6,1,1,0,-1,00000000,00000000,0,PASS
24,5,f16,C5,3,16384,24,7414091c939b8b25,1,1,0,-1,00000000,00000000,0,PASS
24,5,f16,C5,4,16384,24,b7db803af6b155de,1,1,0,-1,00000000,00000000,0,PASS
24,6,f16,C5,2,4096,256,b1d5919fc0628a5e,1,1,0,-1,00000000,00000000,0,PASS
24,6,f16,C5,3,4096,256,da6e00d2c4543e8c,1,1,0,-1,00000000,00000000,0,PASS
24,6,f16,C5,4,4096,256,20b21354618f459b,1,1,0,-1,00000000,00000000,0,PASS
25,0,f16,C5,2,16384,24,216bc02bfcaa5b2e,1,1,0,-1,00000000,00000000,0,PASS
25,0,f16,C5,3,16384,24,1c1b85020c612fdb,1,1,0,-1,00000000,00000000,0,PASS
25,0,f16,C5,4,16384,24,efa8c6d941e00593,1,1,0,-1,00000000,00000000,0,PASS
25,1,q8_0,C5,2,4096,1024,5d3002b0784218b1,1,1,0,-1,00000000,00000000,0,PASS
25,1,q8_0,C5,3,4096,1024,692f6c502b3546dd,1,1,0,-1,00000000,00000000,0,PASS
25,1,q8_0,C5,4,4096,1024,61759f2757fd7736,1,1,0,-1,00000000,00000000,0,PASS
25,2,q8_0,C5,2,4096,512,5d3002b0784218b1,1,1,0,-1,00000000,00000000,0,PASS
25,2,q8_0,C5,3,4096,512,692f6c502b3546dd,1,1,0,-1,00000000,00000000,0,PASS
25,2,q8_0,C5,4,4096,512,61759f2757fd7736,1,1,0,-1,00000000,00000000,0,PASS
25,3,q8_0,C5,2,1024,32768,5553514551952a6d,1,1,0,-1,00000000,00000000,0,PASS
25,3,q8_0,C5,3,1024,32768,afc456b9b2581dbe,1,1,0,-1,00000000,00000000,0,PASS
25,3,q8_0,C5,4,1024,32768,053c8de768beb825,1,1,0,-1,00000000,00000000,0,PASS
25,4,q8_0,C5,2,8192,4096,056e1b2616968839,1,1,0,-1,00000000,00000000,0,PASS
25,4,q8_0,C5,3,8192,4096,6fa062087a99b2cf,1,1,0,-1,00000000,00000000,0,PASS
25,4,q8_0,C5,4,8192,4096,6838cc8ba7fa24e2,1,1,0,-1,00000000,00000000,0,PASS
25,5,f16,C5,2,16384,24,ec5db4a12febec99,1,1,0,-1,00000000,00000000,0,PASS
25,5,f16,C5,3,16384,24,c95976b9ddac41a8,1,1,0,-1,00000000,00000000,0,PASS
25,5,f16,C5,4,16384,24,7be0dcb7b6e0eb2f,1,1,0,-1,00000000,00000000,0,PASS
25,6,f16,C5,2,4096,256,34166a60dd7bb91c,1,1,0,-1,00000000,00000000,0,PASS
25,6,f16,C5,3,4096,256,35281fc25a9aa77e,1,1,0,-1,00000000,00000000,0,PASS
25,6,f16,C5,4,4096,256,a19348da519345a4,1,1,0,-1,00000000,00000000,0,PASS
26,0,f16,C5,2,16384,24,d54b81ea71a6a299,1,1,0,-1,00000000,00000000,0,PASS
26,0,f16,C5,3,16384,24,d336a32765fa7354,1,1,0,-1,00000000,00000000,0,PASS
26,0,f16,C5,4,16384,24,24f7d6f6e4c045a2,1,1,0,-1,00000000,00000000,0,PASS
26,1,q8_0,C5,2,4096,1024,14bd04956a7b4049,1,1,0,-1,00000000,00000000,0,PASS
26,1,q8_0,C5,3,4096,1024,4ba33d7cdb3ca5c7,1,1,0,-1,00000000,00000000,0,PASS
26,1,q8_0,C5,4,4096,1024,df05d8ebe40b078d,1,1,0,-1,00000000,00000000,0,PASS
26,2,q8_0,C5,2,4096,512,14bd04956a7b4049,1,1,0,-1,00000000,00000000,0,PASS
26,2,q8_0,C5,3,4096,512,4ba33d7cdb3ca5c7,1,1,0,-1,00000000,00000000,0,PASS
26,2,q8_0,C5,4,4096,512,df05d8ebe40b078d,1,1,0,-1,00000000,00000000,0,PASS
26,3,q8_0,C5,2,1024,32768,944f04975ec78ae2,1,1,0,-1,00000000,00000000,0,PASS
26,3,q8_0,C5,3,1024,32768,a408024466aed936,1,1,0,-1,00000000,00000000,0,PASS
26,3,q8_0,C5,4,1024,32768,b2b1e2285e335968,1,1,0,-1,00000000,00000000,0,PASS
26,4,q8_0,C5,2,8192,4096,f85b562bb6ed1e8e,1,1,0,-1,00000000,00000000,0,PASS
26,4,q8_0,C5,3,8192,4096,5312897ed9c4a6ac,1,1,0,-1,00000000,00000000,0,PASS
26,4,q8_0,C5,4,8192,4096,78cb0aae703fbce7,1,1,0,-1,00000000,00000000,0,PASS
26,5,f16,C5,2,16384,24,1f3c2fad635bc2ca,1,1,0,-1,00000000,00000000,0,PASS
26,5,f16,C5,3,16384,24,47a63989586590fe,1,1,0,-1,00000000,00000000,0,PASS
26,5,f16,C5,4,16384,24,13884888c71dadae,1,1,0,-1,00000000,00000000,0,PASS
26,6,f16,C5,2,4096,256,db0a9d5137b1651c,1,1,0,-1,00000000,00000000,0,PASS
26,6,f16,C5,3,4096,256,df660a7eb0b6c66b,1,1,0,-1,00000000,00000000,0,PASS
26,6,f16,C5,4,4096,256,93f0d8cb101f2cc9,1,1,0,-1,00000000,00000000,0,PASS
27,0,f16,C5,2,16384,24,b62300fc4e7a71bd,1,1,0,-1,00000000,00000000,0,PASS
27,0,f16,C5,3,16384,24,e0c0d0d11cad3f7c,1,1,0,-1,00000000,00000000,0,PASS
27,0,f16,C5,4,16384,24,efe60ad78fce8a75,1,1,0,-1,00000000,00000000,0,PASS
27,1,q8_0,C5,2,4096,1024,79fb4bba0336d04d,1,1,0,-1,00000000,00000000,0,PASS
27,1,q8_0,C5,3,4096,1024,12bd977eeaae058c,1,1,0,-1,00000000,00000000,0,PASS
27,1,q8_0,C5,4,4096,1024,2b97738b40c7664b,1,1,0,-1,00000000,00000000,0,PASS
27,2,q8_0,C5,2,4096,512,79fb4bba0336d04d,1,1,0,-1,00000000,00000000,0,PASS
27,2,q8_0,C5,3,4096,512,12bd977eeaae058c,1,1,0,-1,00000000,00000000,0,PASS
27,2,q8_0,C5,4,4096,512,2b97738b40c7664b,1,1,0,-1,00000000,00000000,0,PASS
27,3,q8_0,C5,2,1024,32768,b05a5886d0ab7bb0,1,1,0,-1,00000000,00000000,0,PASS
27,3,q8_0,C5,3,1024,32768,4f1454063e36b2cc,1,1,0,-1,00000000,00000000,0,PASS
27,3,q8_0,C5,4,1024,32768,e96c67228e47f7fe,1,1,0,-1,00000000,00000000,0,PASS
27,4,q8_0,C5,2,8192,4096,cd1d9b671f793459,1,1,0,-1,00000000,00000000,0,PASS
27,4,q8_0,C5,3,8192,4096,d50d7550b7841df0,1,1,0,-1,00000000,00000000,0,PASS
27,4,q8_0,C5,4,8192,4096,8b1cbdaa4d354163,1,1,0,-1,00000000,00000000,0,PASS
27,5,f16,C5,2,16384,24,f6ae24a58dbcd229,1,1,0,-1,00000000,00000000,0,PASS
27,5,f16,C5,3,16384,24,91cd45c7856a0963,1,1,0,-1,00000000,00000000,0,PASS
27,5,f16,C5,4,16384,24,2ff0569059c78590,1,1,0,-1,00000000,00000000,0,PASS
27,6,f16,C5,2,4096,256,d5491dadcf2d80ad,1,1,0,-1,00000000,00000000,0,PASS
27,6,f16,C5,3,4096,256,840ac5d97e4594dc,1,1,0,-1,00000000,00000000,0,PASS
27,6,f16,C5,4,4096,256,f259090240deaf0f,1,1,0,-1,00000000,00000000,0,PASS
28,0,f16,C5,2,16384,24,56171227df2d53ff,1,1,0,-1,00000000,00000000,0,PASS
28,0,f16,C5,3,16384,24,9e974ec8019b6303,1,1,0,-1,00000000,00000000,0,PASS
28,0,f16,C5,4,16384,24,1dd301d15baf94fe,1,1,0,-1,00000000,00000000,0,PASS
28,1,q8_0,C5,2,4096,1024,383b9df7d2797dd1,1,1,0,-1,00000000,00000000,0,PASS
28,1,q8_0,C5,3,4096,1024,d8273567eeeb7961,1,1,0,-1,00000000,00000000,0,PASS
28,1,q8_0,C5,4,4096,1024,e22dab2ba7c461a0,1,1,0,-1,00000000,00000000,0,PASS
28,2,q8_0,C5,2,4096,512,383b9df7d2797dd1,1,1,0,-1,00000000,00000000,0,PASS
28,2,q8_0,C5,3,4096,512,d8273567eeeb7961,1,1,0,-1,00000000,00000000,0,PASS
28,2,q8_0,C5,4,4096,512,e22dab2ba7c461a0,1,1,0,-1,00000000,00000000,0,PASS
28,3,q8_0,C5,2,1024,32768,24682e6685e72d1e,1,1,0,-1,00000000,00000000,0,PASS
28,3,q8_0,C5,3,1024,32768,3c28e0cbfb53d5f8,1,1,0,-1,00000000,00000000,0,PASS
28,3,q8_0,C5,4,1024,32768,1fa968ecaf95c5cc,1,1,0,-1,00000000,00000000,0,PASS
28,4,q8_0,C5,2,8192,4096,99e12d7820c841e7,1,1,0,-1,00000000,00000000,0,PASS
28,4,q8_0,C5,3,8192,4096,ed746e0483db3df0,1,1,0,-1,00000000,00000000,0,PASS
28,4,q8_0,C5,4,8192,4096,2ca8f9d6632f0b6e,1,1,0,-1,00000000,00000000,0,PASS
28,5,f16,C5,2,16384,24,f2707f54413de7f7,1,1,0,-1,00000000,00000000,0,PASS
28,5,f16,C5,3,16384,24,b9e26c55428036cf,1,1,0,-1,00000000,00000000,0,PASS
28,5,f16,C5,4,16384,24,f9e1423c00594685,1,1,0,-1,00000000,00000000,0,PASS
28,6,f16,C5,2,4096,256,947e38dd88679ca1,1,1,0,-1,00000000,00000000,0,PASS
28,6,f16,C5,3,4096,256,374fb94c78ac34f1,1,1,0,-1,00000000,00000000,0,PASS
28,6,f16,C5,4,4096,256,7df462dda03e591d,1,1,0,-1,00000000,00000000,0,PASS
29,0,f16,C5,2,16384,24,921d70e086dd3612,1,1,0,-1,00000000,00000000,0,PASS
29,0,f16,C5,3,16384,24,7fe7088e59098fcb,1,1,0,-1,00000000,00000000,0,PASS
29,0,f16,C5,4,16384,24,e005e5b97b1f819a,1,1,0,-1,00000000,00000000,0,PASS
29,1,q8_0,C5,2,4096,1024,35419744cd417041,1,1,0,-1,00000000,00000000,0,PASS
29,1,q8_0,C5,3,4096,1024,6eeccf46cee44ee5,1,1,0,-1,00000000,00000000,0,PASS
29,1,q8_0,C5,4,4096,1024,2cb31e77b1c46b3a,1,1,0,-1,00000000,00000000,0,PASS
29,2,q8_0,C5,2,4096,512,35419744cd417041,1,1,0,-1,00000000,00000000,0,PASS
29,2,q8_0,C5,3,4096,512,6eeccf46cee44ee5,1,1,0,-1,00000000,00000000,0,PASS
29,2,q8_0,C5,4,4096,512,2cb31e77b1c46b3a,1,1,0,-1,00000000,00000000,0,PASS
29,3,q8_0,C5,2,1024,32768,d811aedd0049ca29,1,1,0,-1,00000000,00000000,0,PASS
29,3,q8_0,C5,3,1024,32768,ee0a71e09436e70c,1,1,0,-1,00000000,00000000,0,PASS
29,3,q8_0,C5,4,1024,32768,b4098b87f1f68958,1,1,0,-1,00000000,00000000,0,PASS
29,4,q8_0,C5,2,8192,4096,e0f4f32ce5bc601d,1,1,0,-1,00000000,00000000,0,PASS
29,4,q8_0,C5,3,8192,4096,d531fabe15e1b0ec,1,1,0,-1,00000000,00000000,0,PASS
29,4,q8_0,C5,4,8192,4096,f760e0e895b8ab88,1,1,0,-1,00000000,00000000,0,PASS
29,5,f16,C5,2,16384,24,bc31d334c63c2fc7,1,1,0,-1,00000000,00000000,0,PASS
29,5,f16,C5,3,16384,24,cc60d86ad757d798,1,1,0,-1,00000000,00000000,0,PASS
29,5,f16,C5,4,16384,24,95b57a37eefc9c53,1,1,0,-1,00000000,00000000,0,PASS
29,6,f16,C5,2,4096,256,a2117bbf019c04fc,1,1,0,-1,00000000,00000000,0,PASS
29,6,f16,C5,3,4096,256,51834392e4c82c35,1,1,0,-1,00000000,00000000,0,PASS
29,6,f16,C5,4,4096,256,07f088ef04599461,1,1,0,-1,00000000,00000000,0,PASS
30,0,f16,C5,2,16384,24,fde30145b9ab66f7,1,1,0,-1,00000000,00000000,0,PASS
30,0,f16,C5,3,16384,24,c98f0317a0864e10,1,1,0,-1,00000000,00000000,0,PASS
30,0,f16,C5,4,16384,24,a57e5c218892ab13,1,1,0,-1,00000000,00000000,0,PASS
30,1,q8_0,C5,2,4096,1024,6a9a6c6afdaf2f0f,1,1,0,-1,00000000,00000000,0,PASS
30,1,q8_0,C5,3,4096,1024,06530f3f25585a50,1,1,0,-1,00000000,00000000,0,PASS
30,1,q8_0,C5,4,4096,1024,2ce08aca808cd1e4,1,1,0,-1,00000000,00000000,0,PASS
30,2,q8_0,C5,2,4096,512,6a9a6c6afdaf2f0f,1,1,0,-1,00000000,00000000,0,PASS
30,2,q8_0,C5,3,4096,512,06530f3f25585a50,1,1,0,-1,00000000,00000000,0,PASS
30,2,q8_0,C5,4,4096,512,2ce08aca808cd1e4,1,1,0,-1,00000000,00000000,0,PASS
30,3,q8_0,C5,2,1024,32768,f5e90b95c9a565ec,1,1,0,-1,00000000,00000000,0,PASS
30,3,q8_0,C5,3,1024,32768,44224fbbf9ff75cd,1,1,0,-1,00000000,00000000,0,PASS
30,3,q8_0,C5,4,1024,32768,4a7e4c15b396ecb3,1,1,0,-1,00000000,00000000,0,PASS
30,4,q8_0,C5,2,8192,4096,b0494befeb544a20,1,1,0,-1,00000000,00000000,0,PASS
30,4,q8_0,C5,3,8192,4096,d7e597e25df55db5,1,1,0,-1,00000000,00000000,0,PASS
30,4,q8_0,C5,4,8192,4096,e982814a2ca0ac5f,1,1,0,-1,00000000,00000000,0,PASS
30,5,f16,C5,2,16384,24,f27d0f019e71a120,1,1,0,-1,00000000,00000000,0,PASS
30,5,f16,C5,3,16384,24,4caae9a93561b62e,1,1,0,-1,00000000,00000000,0,PASS
30,5,f16,C5,4,16384,24,608b0853c1938c63,1,1,0,-1,00000000,00000000,0,PASS
30,6,f16,C5,2,4096,256,58f9842e45875458,1,1,0,-1,00000000,00000000,0,PASS
30,6,f16,C5,3,4096,256,d343192d8d8a70d2,1,1,0,-1,00000000,00000000,0,PASS
30,6,f16,C5,4,4096,256,eb288b5fcb764c75,1,1,0,-1,00000000,00000000,0,PASS
31,0,f16,C5,2,16384,24,a93a161430ffb5f8,1,1,0,-1,00000000,00000000,0,PASS
31,0,f16,C5,3,16384,24,3f47a82c02bc9209,1,1,0,-1,00000000,00000000,0,PASS
31,0,f16,C5,4,16384,24,5bb66d93ecb7b983,1,1,0,-1,00000000,00000000,0,PASS
31,1,q8_0,C5,2,4096,1024,12fbb8d18c8e6ed5,1,1,0,-1,00000000,00000000,0,PASS
31,1,q8_0,C5,3,4096,1024,f75946ab6c51cacc,1,1,0,-1,00000000,00000000,0,PASS
31,1,q8_0,C5,4,4096,1024,d01d9df22b2b4996,1,1,0,-1,00000000,00000000,0,PASS
31,2,q8_0,C5,2,4096,512,12fbb8d18c8e6ed5,1,1,0,-1,00000000,00000000,0,PASS
31,2,q8_0,C5,3,4096,512,f75946ab6c51cacc,1,1,0,-1,00000000,00000000,0,PASS
31,2,q8_0,C5,4,4096,512,d01d9df22b2b4996,1,1,0,-1,00000000,00000000,0,PASS
31,3,q8_0,C5,2,1024,32768,758c6a63b1f31d54,1,1,0,-1,00000000,00000000,0,PASS
31,3,q8_0,C5,3,1024,32768,4e26588efdf5315d,1,1,0,-1,00000000,00000000,0,PASS
31,3,q8_0,C5,4,1024,32768,cef7ac29d5efbf9d,1,1,0,-1,00000000,00000000,0,PASS
31,4,q8_0,C5,2,8192,4096,f7accdb08c62dc8c,1,1,0,-1,00000000,00000000,0,PASS
31,4,q8_0,C5,3,8192,4096,7dfc2047d1ddbae0,1,1,0,-1,00000000,00000000,0,PASS
31,4,q8_0,C5,4,8192,4096,c8fe8c0d7781c07c,1,1,0,-1,00000000,00000000,0,PASS
31,5,f16,C5,2,16384,24,a6bc594aa4a43a2d,1,1,0,-1,00000000,00000000,0,PASS
31,5,f16,C5,3,16384,24,0e05b25493c8a4c6,1,1,0,-1,00000000,00000000,0,PASS
31,5,f16,C5,4,16384,24,d39bf0407b4e9148,1,1,0,-1,00000000,00000000,0,PASS
31,6,f16,C5,2,4096,256,1fa3bd647daae533,1,1,0,-1,00000000,00000000,0,PASS
31,6,f16,C5,3,4096,256,1617d876e5f76e25,1,1,0,-1,00000000,00000000,0,PASS
31,6,f16,C5,4,4096,256,1940c16ac0ea7c85,1,1,0,-1,00000000,00000000,0,PASS
32,0,f16,C5,2,16384,24,de4de36bba8aed5c,1,1,0,-1,00000000,00000000,0,PASS
32,0,f16,C5,3,16384,24,14fe4ade1c3e0391,1,1,0,-1,00000000,00000000,0,PASS
32,0,f16,C5,4,16384,24,17b659e2644a89e0,1,1,0,-1,00000000,00000000,0,PASS
32,1,q8_0,C5,2,4096,1024,e86fd554758980c1,1,1,0,-1,00000000,00000000,0,PASS
32,1,q8_0,C5,3,4096,1024,92b9896f7ea099d5,1,1,0,-1,00000000,00000000,0,PASS
32,1,q8_0,C5,4,4096,1024,ba2af03610407c28,1,1,0,-1,00000000,00000000,0,PASS
32,2,q8_0,C5,2,4096,512,e86fd554758980c1,1,1,0,-1,00000000,00000000,0,PASS
32,2,q8_0,C5,3,4096,512,92b9896f7ea099d5,1,1,0,-1,00000000,00000000,0,PASS
32,2,q8_0,C5,4,4096,512,ba2af03610407c28,1,1,0,-1,00000000,00000000,0,PASS
32,3,q8_0,C5,2,1024,32768,90d683626130d9ac,1,1,0,-1,00000000,00000000,0,PASS
32,3,q8_0,C5,3,1024,32768,1920ca1d3607230c,1,1,0,-1,00000000,00000000,0,PASS
32,3,q8_0,C5,4,1024,32768,8621aa40befc4ba4,1,1,0,-1,00000000,00000000,0,PASS
32,4,q8_0,C5,2,8192,4096,41d44c1e0eab5535,1,1,0,-1,00000000,00000000,0,PASS
32,4,q8_0,C5,3,8192,4096,e9ab4dd92ed96787,1,1,0,-1,00000000,00000000,0,PASS
32,4,q8_0,C5,4,8192,4096,fba4073d26889928,1,1,0,-1,00000000,00000000,0,PASS
32,5,f16,C5,2,16384,24,fcef059c443361a8,1,1,0,-1,00000000,00000000,0,PASS
32,5,f16,C5,3,16384,24,7108cc22cfcf224b,1,1,0,-1,00000000,00000000,0,PASS
32,5,f16,C5,4,16384,24,434f000978f52c4f,1,1,0,-1,00000000,00000000,0,PASS
32,6,f16,C5,2,4096,256,0fac960788eb41d1,1,1,0,-1,00000000,00000000,0,PASS
32,6,f16,C5,3,4096,256,fea2c5b3ff911319,1,1,0,-1,00000000,00000000,0,PASS
32,6,f16,C5,4,4096,256,13602b591def3678,1,1,0,-1,00000000,00000000,0,PASS
33,0,f16,C5,2,16384,24,7197a08404222a5b,1,1,0,-1,00000000,00000000,0,PASS
33,0,f16,C5,3,16384,24,967e93fff4a24aaf,1,1,0,-1,00000000,00000000,0,PASS
33,0,f16,C5,4,16384,24,fd452ea844995c9e,1,1,0,-1,00000000,00000000,0,PASS
33,1,q8_0,C5,2,4096,1024,e7c607069475d56a,1,1,0,-1,00000000,00000000,0,PASS
33,1,q8_0,C5,3,4096,1024,e8584a42a9d4d31c,1,1,0,-1,00000000,00000000,0,PASS
33,1,q8_0,C5,4,4096,1024,76e09718c7937c60,1,1,0,-1,00000000,00000000,0,PASS
33,2,q8_0,C5,2,4096,512,e7c607069475d56a,1,1,0,-1,00000000,00000000,0,PASS
33,2,q8_0,C5,3,4096,512,e8584a42a9d4d31c,1,1,0,-1,00000000,00000000,0,PASS
33,2,q8_0,C5,4,4096,512,76e09718c7937c60,1,1,0,-1,00000000,00000000,0,PASS
33,3,q8_0,C5,2,1024,32768,60706404c70c785e,1,1,0,-1,00000000,00000000,0,PASS
33,3,q8_0,C5,3,1024,32768,86d1bec9cc91f6f0,1,1,0,-1,00000000,00000000,0,PASS
33,3,q8_0,C5,4,1024,32768,b1f6c22da485423c,1,1,0,-1,00000000,00000000,0,PASS
33,4,q8_0,C5,2,8192,4096,801ffd342bb5e19e,1,1,0,-1,00000000,00000000,0,PASS
33,4,q8_0,C5,3,8192,4096,82bc6e7b6eebc921,1,1,0,-1,00000000,00000000,0,PASS
33,4,q8_0,C5,4,8192,4096,e376a71a5d563e71,1,1,0,-1,00000000,00000000,0,PASS
33,5,f16,C5,2,16384,24,ac7c056341daa871,1,1,0,-1,00000000,00000000,0,PASS
33,5,f16,C5,3,16384,24,b142939110955b26,1,1,0,-1,00000000,00000000,0,PASS
33,5,f16,C5,4,16384,24,1e3f2de3fb27edfe,1,1,0,-1,00000000,00000000,0,PASS
33,6,f16,C5,2,4096,256,a8cf992f41d8a495,1,1,0,-1,00000000,00000000,0,PASS
33,6,f16,C5,3,4096,256,d1e55664f86a43ef,1,1,0,-1,00000000,00000000,0,PASS
33,6,f16,C5,4,4096,256,9914d779b34e87da,1,1,0,-1,00000000,00000000,0,PASS
34,0,f16,C5,2,16384,24,6c7108f9fc8bbb36,1,1,0,-1,00000000,00000000,0,PASS
34,0,f16,C5,3,16384,24,4f6e2fdd0d82bd19,1,1,0,-1,00000000,00000000,0,PASS
34,0,f16,C5,4,16384,24,4e3adae121017743,1,1,0,-1,00000000,00000000,0,PASS
34,1,q8_0,C5,2,4096,1024,5f90b1ad8669481e,1,1,0,-1,00000000,00000000,0,PASS
34,1,q8_0,C5,3,4096,1024,eabcc39c9aaf99f6,1,1,0,-1,00000000,00000000,0,PASS
34,1,q8_0,C5,4,4096,1024,0d184c6c23833bc7,1,1,0,-1,00000000,00000000,0,PASS
34,2,q8_0,C5,2,4096,512,5f90b1ad8669481e,1,1,0,-1,00000000,00000000,0,PASS
34,2,q8_0,C5,3,4096,512,eabcc39c9aaf99f6,1,1,0,-1,00000000,00000000,0,PASS
34,2,q8_0,C5,4,4096,512,0d184c6c23833bc7,1,1,0,-1,00000000,00000000,0,PASS
34,3,q8_0,C5,2,1024,32768,b18a5b5aa1721b1e,1,1,0,-1,00000000,00000000,0,PASS
34,3,q8_0,C5,3,1024,32768,f67a5554b253da86,1,1,0,-1,00000000,00000000,0,PASS
34,3,q8_0,C5,4,1024,32768,804460ce2b891ef9,1,1,0,-1,00000000,00000000,0,PASS
34,4,q8_0,C5,2,8192,4096,4969f30324dc48dc,1,1,0,-1,00000000,00000000,0,PASS
34,4,q8_0,C5,3,8192,4096,8695a8d356664009,1,1,0,-1,00000000,00000000,0,PASS
34,4,q8_0,C5,4,8192,4096,6ff6410ef8049fad,1,1,0,-1,00000000,00000000,0,PASS
34,5,f16,C5,2,16384,24,ae76aa55d2878ebe,1,1,0,-1,00000000,00000000,0,PASS
34,5,f16,C5,3,16384,24,0af5f40453feaa81,1,1,0,-1,00000000,00000000,0,PASS
34,5,f16,C5,4,16384,24,664416c8da2aa335,1,1,0,-1,00000000,00000000,0,PASS
34,6,f16,C5,2,4096,256,ea0e657db8bba5e8,1,1,0,-1,00000000,00000000,0,PASS
34,6,f16,C5,3,4096,256,32a7697ad78ed049,1,1,0,-1,00000000,00000000,0,PASS
34,6,f16,C5,4,4096,256,6453ff00ad72953e,1,1,0,-1,00000000,00000000,0,PASS
35,0,f16,C5,2,16384,24,523083378fcf8a37,1,1,0,-1,00000000,00000000,0,PASS
35,0,f16,C5,3,16384,24,b5f6a50363fec884,1,1,0,-1,00000000,00000000,0,PASS
35,0,f16,C5,4,16384,24,3fa9cedc8112ebcf,1,1,0,-1,00000000,00000000,0,PASS
35,1,q8_0,C5,2,4096,1024,2043c4150d5ae4db,1,1,0,-1,00000000,00000000,0,PASS
35,1,q8_0,C5,3,4096,1024,55119a383d6aec29,1,1,0,-1,00000000,00000000,0,PASS
35,1,q8_0,C5,4,4096,1024,8e70a79238b76342,1,1,0,-1,00000000,00000000,0,PASS
35,2,q8_0,C5,2,4096,512,2043c4150d5ae4db,1,1,0,-1,00000000,00000000,0,PASS
35,2,q8_0,C5,3,4096,512,55119a383d6aec29,1,1,0,-1,00000000,00000000,0,PASS
35,2,q8_0,C5,4,4096,512,8e70a79238b76342,1,1,0,-1,00000000,00000000,0,PASS
35,3,q8_0,C5,2,1024,32768,73b54fac0d2d3de9,1,1,0,-1,00000000,00000000,0,PASS
35,3,q8_0,C5,3,1024,32768,98d620fbf022b98b,1,1,0,-1,00000000,00000000,0,PASS
35,3,q8_0,C5,4,1024,32768,3fa25fbaab2e2a59,1,1,0,-1,00000000,00000000,0,PASS
35,4,q8_0,C5,2,8192,4096,2f5eb6129f06c55f,1,1,0,-1,00000000,00000000,0,PASS
35,4,q8_0,C5,3,8192,4096,9f7426619006a1a7,1,1,0,-1,00000000,00000000,0,PASS
35,4,q8_0,C5,4,8192,4096,5c394f0de9da110f,1,1,0,-1,00000000,00000000,0,PASS
35,5,f16,C5,2,16384,24,6c7f7e1294458cda,1,1,0,-1,00000000,00000000,0,PASS
35,5,f16,C5,3,16384,24,40c856fb35a33f69,1,1,0,-1,00000000,00000000,0,PASS
35,5,f16,C5,4,16384,24,a355de5bb75c6fa3,1,1,0,-1,00000000,00000000,0,PASS
35,6,f16,C5,2,4096,256,1df38218c610e4aa,1,1,0,-1,00000000,00000000,0,PASS
35,6,f16,C5,3,4096,256,ddc87e3a43ae65df,1,1,0,-1,00000000,00000000,0,PASS
35,6,f16,C5,4,4096,256,d2577cbe39c1d77c,1,1,0,-1,00000000,00000000,0,PASS
36,0,f16,C5,2,16384,24,802d2ccfc36b36ed,1,1,0,-1,00000000,00000000,0,PASS
36,0,f16,C5,3,16384,24,d2ff0c9bc4ee97fe,1,1,0,-1,00000000,00000000,0,PASS
36,0,f16,C5,4,16384,24,32b104afb2c5271e,1,1,0,-1,00000000,00000000,0,PASS
36,1,q8_0,C5,2,4096,1024,2e27029b66b622b0,1,1,0,-1,00000000,00000000,0,PASS
36,1,q8_0,C5,3,4096,1024,0d6d2660159b564b,1,1,0,-1,00000000,00000000,0,PASS
36,1,q8_0,C5,4,4096,1024,f88ca43cfc3ddce7,1,1,0,-1,00000000,00000000,0,PASS
36,2,q8_0,C5,2,4096,512,2e27029b66b622b0,1,1,0,-1,00000000,00000000,0,PASS
36,2,q8_0,C5,3,4096,512,0d6d2660159b564b,1,1,0,-1,00000000,00000000,0,PASS
36,2,q8_0,C5,4,4096,512,f88ca43cfc3ddce7,1,1,0,-1,00000000,00000000,0,PASS
36,3,q8_0,C5,2,1024,32768,63ed399a4163db1a,1,1,0,-1,00000000,00000000,0,PASS
36,3,q8_0,C5,3,1024,32768,2ec5b6881361459f,1,1,0,-1,00000000,00000000,0,PASS
36,3,q8_0,C5,4,1024,32768,068838259f97b3e3,1,1,0,-1,00000000,00000000,0,PASS
36,4,q8_0,C5,2,8192,4096,de38eb2a849e0c60,1,1,0,-1,00000000,00000000,0,PASS
36,4,q8_0,C5,3,8192,4096,0239bb48a0d2f093,1,1,0,-1,00000000,00000000,0,PASS
36,4,q8_0,C5,4,8192,4096,4c7d7f4a9cc16bc5,1,1,0,-1,00000000,00000000,0,PASS
36,5,f16,C5,2,16384,24,2c5f23802288203a,1,1,0,-1,00000000,00000000,0,PASS
36,5,f16,C5,3,16384,24,7c391df040f0f7e9,1,1,0,-1,00000000,00000000,0,PASS
36,5,f16,C5,4,16384,24,184cabddb07d425c,1,1,0,-1,00000000,00000000,0,PASS
36,6,f16,C5,2,4096,256,8ef8b17287a185cf,1,1,0,-1,00000000,00000000,0,PASS
36,6,f16,C5,3,4096,256,e5ce52642a5613b1,1,1,0,-1,00000000,00000000,0,PASS
