stratum,round,order_position,selector,layer,gpu_ms
1,14,2,2,23,0.248708
1,14,2,2,24,0.251208
1,14,2,2,25,0.270375
1,14,2,2,26,0.284417
1,14,2,2,27,0.251750
1,14,2,2,28,0.249625
1,14,2,2,29,0.251125
1,14,2,2,30,0.250042
1,14,2,2,31,0.248917
1,14,2,2,32,0.250000
1,14,2,2,33,0.250000
1,14,2,2,34,0.250833
1,14,2,2,35,0.248792
1,14,2,2,36,0.247958
1,14,2,2,37,0.251042
1,14,2,2,38,0.250000
1,14,2,2,39,0.250708
1,14,2,2,40,0.250708
1,14,2,2,41,0.249375
1,14,2,2,42,0.249750
1,14,3,1,0,0.252375
1,14,3,1,1,0.252250
1,14,3,1,2,0.252667
1,14,3,1,3,0.253417
1,14,3,1,4,0.253208
1,14,3,1,5,0.259000
1,14,3,1,6,0.252375
1,14,3,1,7,0.253125
1,14,3,1,8,0.252292
1,14,3,1,9,0.254125
1,14,3,1,10,0.251875
1,14,3,1,11,0.252000
1,14,3,1,12,0.250000
1,14,3,1,13,0.246292
1,14,3,1,14,0.251000
1,14,3,1,15,0.250208
1,14,3,1,16,0.253625
1,14,3,1,17,0.253125
1,14,3,1,18,0.253250
1,14,3,1,19,0.252750
1,14,3,1,20,0.252625
1,14,3,1,21,0.249333
1,14,3,1,22,0.253917
1,14,3,1,23,0.253458
1,14,3,1,24,0.264917
1,14,3,1,25,0.252500
1,14,3,1,26,0.252208
1,14,3,1,27,0.270292
1,14,3,1,28,0.249917
1,14,3,1,29,0.253375
1,14,3,1,30,0.253375
1,14,3,1,31,0.253250
1,14,3,1,32,0.253417
1,14,3,1,33,0.253542
1,14,3,1,34,0.252333
1,14,3,1,35,0.253250
1,14,3,1,36,0.253500
1,14,3,1,37,0.253750
1,14,3,1,38,0.253958
1,14,3,1,39,0.253250
1,14,3,1,40,0.254750
1,14,3,1,41,0.251542
1,14,3,1,42,0.252542
1,14,4,32,0,0.371125
1,14,4,32,1,0.371292
1,14,4,32,2,0.369500
1,14,4,32,3,0.367833
1,14,4,32,4,0.369875
1,14,4,32,5,0.371375
1,14,4,32,6,0.362417
1,14,4,32,7,0.368792
1,14,4,32,8,0.368667
1,14,4,32,9,0.370125
1,14,4,32,10,0.368333
1,14,4,32,11,0.370458
1,14,4,32,12,0.369750
1,14,4,32,13,0.357375
1,14,4,32,14,0.370500
1,14,4,32,15,0.368625
1,14,4,32,16,0.369500
1,14,4,32,17,0.370875
1,14,4,32,18,0.369792
1,14,4,32,19,0.370458
1,14,4,32,20,0.370042
1,14,4,32,21,0.370333
1,14,4,32,22,0.371333
1,14,4,32,23,0.370375
1,14,4,32,24,0.371667
1,14,4,32,25,0.370542
1,14,4,32,26,0.368542
1,14,4,32,27,0.369000
1,14,4,32,28,0.348000
1,14,4,32,29,0.367417
1,14,4,32,30,0.371500
1,14,4,32,31,0.369375
1,14,4,32,32,0.366750
1,14,4,32,33,0.370667
1,14,4,32,34,0.362750
1,14,4,32,35,0.371167
1,14,4,32,36,0.370250
1,14,4,32,37,0.360875
1,14,4,32,38,0.370000
1,14,4,32,39,0.368750
1,14,4,32,40,0.370125
1,14,4,32,41,0.371792
1,14,4,32,42,0.369542
1,15,0,0,0,0.250250
1,15,0,0,1,0.250500
1,15,0,0,2,0.250667
1,15,0,0,3,0.249042
1,15,0,0,4,0.249417
1,15,0,0,5,0.250375
1,15,0,0,6,0.249792
1,15,0,0,7,0.250375
1,15,0,0,8,0.250250
1,15,0,0,9,0.250792
1,15,0,0,10,0.250625
1,15,0,0,11,0.249375
1,15,0,0,12,0.248125
1,15,0,0,13,0.247458
1,15,0,0,14,0.248708
1,15,0,0,15,0.250375
1,15,0,0,16,0.251208
1,15,0,0,17,0.248625
1,15,0,0,18,0.249833
1,15,0,0,19,0.249375
1,15,0,0,20,0.249833
1,15,0,0,21,0.250625
1,15,0,0,22,0.250250
1,15,0,0,23,0.249375
1,15,0,0,24,0.250000
1,15,0,0,25,0.249500
1,15,0,0,26,0.249500
1,15,0,0,27,0.248917
1,15,0,0,28,0.248792
1,15,0,0,29,0.252083
1,15,0,0,30,0.250125
1,15,0,0,31,0.250542
1,15,0,0,32,0.249958
1,15,0,0,33,0.250250
1,15,0,0,34,0.251083
1,15,0,0,35,0.250208
1,15,0,0,36,0.249417
1,15,0,0,37,0.249250
1,15,0,0,38,0.250000
1,15,0,0,39,0.251125
1,15,0,0,40,0.250708
1,15,0,0,41,0.250750
1,15,0,0,42,0.250000
1,15,1,128,0,0.815958
1,15,1,128,1,0.814625
1,15,1,128,2,0.815292
1,15,1,128,3,0.816167
1,15,1,128,4,0.814125
1,15,1,128,5,0.815125
1,15,1,128,6,0.815000
1,15,1,128,7,0.815458
1,15,1,128,8,0.815625
1,15,1,128,9,0.814083
1,15,1,128,10,0.815750
1,15,1,128,11,0.813708
1,15,1,128,12,0.814500
1,15,1,128,13,0.804792
1,15,1,128,14,0.815625
1,15,1,128,15,0.816792
1,15,1,128,16,0.815500
1,15,1,128,17,0.815000
1,15,1,128,18,0.813875
1,15,1,128,19,0.815500
1,15,1,128,20,0.814500
1,15,1,128,21,0.815958
1,15,1,128,22,0.814333
1,15,1,128,23,0.814167
1,15,1,128,24,0.815083
1,15,1,128,25,0.815500
1,15,1,128,26,0.814375
1,15,1,128,27,0.814542
1,15,1,128,28,0.815125
1,15,1,128,29,0.815375
1,15,1,128,30,0.815583
1,15,1,128,31,0.815208
1,15,1,128,32,0.814000
1,15,1,128,33,0.814250
1,15,1,128,34,0.822875
1,15,1,128,35,0.777875
1,15,1,128,36,0.814208
1,15,1,128,37,0.814625
1,15,1,128,38,0.815167
1,15,1,128,39,0.815167
1,15,1,128,40,0.815333
1,15,1,128,41,0.815458
1,15,1,128,42,0.815500
1,15,2,32,0,0.368833
1,15,2,32,1,0.372042
1,15,2,32,2,0.372375
1,15,2,32,3,0.369042
1,15,2,32,4,0.369000
1,15,2,32,5,0.368250
1,15,2,32,6,0.369875
1,15,2,32,7,0.370000
1,15,2,32,8,0.368875
1,15,2,32,9,0.367667
1,15,2,32,10,0.371375
1,15,2,32,11,0.366125
1,15,2,32,12,0.362292
1,15,2,32,13,0.356458
1,15,2,32,14,0.370083
1,15,2,32,15,0.367667
1,15,2,32,16,0.371792
1,15,2,32,17,0.370000
1,15,2,32,18,0.368792
1,15,2,32,19,0.371417
1,15,2,32,20,0.368375
1,15,2,32,21,0.367542
1,15,2,32,22,0.369667
1,15,2,32,23,0.367375
1,15,2,32,24,0.370417
1,15,2,32,25,0.368375
1,15,2,32,26,0.368125
1,15,2,32,27,0.369125
1,15,2,32,28,0.365458
1,15,2,32,29,0.367375
1,15,2,32,30,0.370167
1,15,2,32,31,0.363375
1,15,2,32,32,0.368875
1,15,2,32,33,0.371250
1,15,2,32,34,0.364625
1,15,2,32,35,0.371250
1,15,2,32,36,0.369167
1,15,2,32,37,0.366875
1,15,2,32,38,0.369583
1,15,2,32,39,0.371000
1,15,2,32,40,0.369125
1,15,2,32,41,0.368292
1,15,2,32,42,0.366583
1,15,3,1,0,0.251917
1,15,3,1,1,0.252250
1,15,3,1,2,0.252792
1,15,3,1,3,0.249875
1,15,3,1,4,0.251875
1,15,3,1,5,0.255000
1,15,3,1,6,0.256750
1,15,3,1,7,0.255000
1,15,3,1,8,0.253792
1,15,3,1,9,0.253167
1,15,3,1,10,0.252458
1,15,3,1,11,0.252167
1,15,3,1,12,0.251958
1,15,3,1,13,0.248250
1,15,3,1,14,0.255000
1,15,3,1,15,0.252125
1,15,3,1,16,0.253042
1,15,3,1,17,0.252375
1,15,3,1,18,0.252875
1,15,3,1,19,0.253083
1,15,3,1,20,0.254167
1,15,3,1,21,0.253250
1,15,3,1,22,0.253250
1,15,3,1,23,0.253250
1,15,3,1,24,0.250333
1,15,3,1,25,0.271792
1,15,3,1,26,0.252750
1,15,3,1,27,0.253625
1,15,3,1,28,0.253542
1,15,3,1,29,0.254500
1,15,3,1,30,0.250375
1,15,3,1,31,0.253625
1,15,3,1,32,0.252125
1,15,3,1,33,0.254125
1,15,3,1,34,0.253042
1,15,3,1,35,0.252667
1,15,3,1,36,0.253417
1,15,3,1,37,0.253125
1,15,3,1,38,0.254750
1,15,3,1,39,0.253000
1,15,3,1,40,0.249708
1,15,3,1,41,0.254042
1,15,3,1,42,0.324250
1,15,4,2,0,0.250083
1,15,4,2,1,0.250875
1,15,4,2,2,0.249833
1,15,4,2,3,0.249375
1,15,4,2,4,0.251000
1,15,4,2,5,0.251250
1,15,4,2,6,0.249875
1,15,4,2,7,0.249583
1,15,4,2,8,0.249250
1,15,4,2,9,0.248500
1,15,4,2,10,0.250458
1,15,4,2,11,0.249250
1,15,4,2,12,0.249500
1,15,4,2,13,0.247375
1,15,4,2,14,0.249375
1,15,4,2,15,0.251250
1,15,4,2,16,0.249458
1,15,4,2,17,0.252792
1,15,4,2,18,0.249750
1,15,4,2,19,0.249750
1,15,4,2,20,0.250125
1,15,4,2,21,0.249500
1,15,4,2,22,0.250250
1,15,4,2,23,0.250500
1,15,4,2,24,0.249625
1,15,4,2,25,0.251125
1,15,4,2,26,0.250500
1,15,4,2,27,0.249750
1,15,4,2,28,0.260250
1,15,4,2,29,0.255125
1,15,4,2,30,0.252292
1,15,4,2,31,0.250000
1,15,4,2,32,0.250333
1,15,4,2,33,0.250458
1,15,4,2,34,0.250000
1,15,4,2,35,0.249625
1,15,4,2,36,0.249875
1,15,4,2,37,0.364000
1,15,4,2,38,0.248125
1,15,4,2,39,0.250667
1,15,4,2,40,0.249000
1,15,4,2,41,0.249083
1,15,4,2,42,0.250375
1,16,0,2,0,0.257750
1,16,0,2,1,0.254292
1,16,0,2,2,0.249917
1,16,0,2,3,0.249500
1,16,0,2,4,0.250750
1,16,0,2,5,0.250208
1,16,0,2,6,0.250208
1,16,0,2,7,0.250875
1,16,0,2,8,0.249875
1,16,0,2,9,0.249083
1,16,0,2,10,0.274083
1,16,0,2,11,0.250875
1,16,0,2,12,0.250500
1,16,0,2,13,0.248750
1,16,0,2,14,0.249583
1,16,0,2,15,0.250458
1,16,0,2,16,0.251208
1,16,0,2,17,0.249125
1,16,0,2,18,0.251792
1,16,0,2,19,0.251500
1,16,0,2,20,0.251458
1,16,0,2,21,0.249875
1,16,0,2,22,0.251125
1,16,0,2,23,0.251875
1,16,0,2,24,0.252125
1,16,0,2,25,0.251625
1,16,0,2,26,0.250583
1,16,0,2,27,0.249000
1,16,0,2,28,0.252000
1,16,0,2,29,0.249458
1,16,0,2,30,0.250875
1,16,0,2,31,0.259000
1,16,0,2,32,0.250125
1,16,0,2,33,0.250125
1,16,0,2,34,0.249667
1,16,0,2,35,0.248750
1,16,0,2,36,0.248958
1,16,0,2,37,0.249583
1,16,0,2,38,0.250292
1,16,0,2,39,0.250250
1,16,0,2,40,0.249708
1,16,0,2,41,0.249292
1,16,0,2,42,0.249708
1,16,1,0,0,0.251000
1,16,1,0,1,0.250000
1,16,1,0,2,0.248625
1,16,1,0,3,0.250125
1,16,1,0,4,0.251375
1,16,1,0,5,0.250625
1,16,1,0,6,0.250375
1,16,1,0,7,0.261625
1,16,1,0,8,0.249583
1,16,1,0,9,0.250000
1,16,1,0,10,0.251375
1,16,1,0,11,0.250083
1,16,1,0,12,0.249625
1,16,1,0,13,0.246667
1,16,1,0,14,0.249292
1,16,1,0,15,0.250917
1,16,1,0,16,0.250875
1,16,1,0,17,0.248750
1,16,1,0,18,0.249417
1,16,1,0,19,0.249375
1,16,1,0,20,0.249708
1,16,1,0,21,0.249625
1,16,1,0,22,0.249292
1,16,1,0,23,0.249750
1,16,1,0,24,0.250000
1,16,1,0,25,0.249583
1,16,1,0,26,0.249875
1,16,1,0,27,0.249667
1,16,1,0,28,0.250292
1,16,1,0,29,0.304000
1,16,1,0,30,0.245875
1,16,1,0,31,0.250000
1,16,1,0,32,0.249458
1,16,1,0,33,0.250375
1,16,1,0,34,0.250250
1,16,1,0,35,0.251625
1,16,1,0,36,0.257875
1,16,1,0,37,0.255042
1,16,1,0,38,0.252500
1,16,1,0,39,0.249500
1,16,1,0,40,0.248875
1,16,1,0,41,0.249750
1,16,1,0,42,0.250042
1,16,2,128,0,0.814875
1,16,2,128,1,0.815667
1,16,2,128,2,0.815583
1,16,2,128,3,0.814292
1,16,2,128,4,0.815375
1,16,2,128,5,0.815750
1,16,2,128,6,0.816000
1,16,2,128,7,0.815375
1,16,2,128,8,0.815750
1,16,2,128,9,0.837458
1,16,2,128,10,0.815417
1,16,2,128,11,0.814417
1,16,2,128,12,0.813167
1,16,2,128,13,0.800125
1,16,2,128,14,0.815375
1,16,2,128,15,0.814917
1,16,2,128,16,0.816000
1,16,2,128,17,0.814625
1,16,2,128,18,0.814833
1,16,2,128,19,0.815625
1,16,2,128,20,0.815167
1,16,2,128,21,0.814583
1,16,2,128,22,0.815875
1,16,2,128,23,0.815500
1,16,2,128,24,0.816542
1,16,2,128,25,0.814500
1,16,2,128,26,0.814083
1,16,2,128,27,0.816167
1,16,2,128,28,0.815458
1,16,2,128,29,0.816000
1,16,2,128,30,0.814625
1,16,2,128,31,0.819333
1,16,2,128,32,0.778625
1,16,2,128,33,0.814875
1,16,2,128,34,0.816667
1,16,2,128,35,0.816750
1,16,2,128,36,0.825583
1,16,2,128,37,0.815833
1,16,2,128,38,0.816250
1,16,2,128,39,0.815750
1,16,2,128,40,0.814542
1,16,2,128,41,0.815000
1,16,2,128,42,0.814500
1,16,3,32,0,0.370500
1,16,3,32,1,0.365917
1,16,3,32,2,0.369333
1,16,3,32,3,0.401750
1,16,3,32,4,0.367375
1,16,3,32,5,0.370125
1,16,3,32,6,0.369625
1,16,3,32,7,0.370250
1,16,3,32,8,0.370000
1,16,3,32,9,0.366208
1,16,3,32,10,0.370375
1,16,3,32,11,0.370125
1,16,3,32,12,0.369917
1,16,3,32,13,0.365250
1,16,3,32,14,0.368875
1,16,3,32,15,0.377667
1,16,3,32,16,0.367625
1,16,3,32,17,0.368000
1,16,3,32,18,0.368250
1,16,3,32,19,0.371375
1,16,3,32,20,0.370833
1,16,3,32,21,0.367292
1,16,3,32,22,0.369458
1,16,3,32,23,0.364917
1,16,3,32,24,0.370250
1,16,3,32,25,0.371458
1,16,3,32,26,0.370625
1,16,3,32,27,0.369000
1,16,3,32,28,0.370000
1,16,3,32,29,0.370167
1,16,3,32,30,0.375667
1,16,3,32,31,0.370000
1,16,3,32,32,0.368917
1,16,3,32,33,0.370208
1,16,3,32,34,0.371583
1,16,3,32,35,0.367625
1,16,3,32,36,0.370167
1,16,3,32,37,0.368542
1,16,3,32,38,0.371125
1,16,3,32,39,0.368292
1,16,3,32,40,0.370708
1,16,3,32,41,0.374792
1,16,3,32,42,0.372375
1,16,4,1,0,0.255333
1,16,4,1,1,0.252250
1,16,4,1,2,0.253333
1,16,4,1,3,0.252708
1,16,4,1,4,0.252000
1,16,4,1,5,0.252750
1,16,4,1,6,0.253625
1,16,4,1,7,0.252458
1,16,4,1,8,0.253250
1,16,4,1,9,0.254208
1,16,4,1,10,0.251708
1,16,4,1,11,0.252000
1,16,4,1,12,0.254375
1,16,4,1,13,0.250375
1,16,4,1,14,0.251500
1,16,4,1,15,0.251958
1,16,4,1,16,0.253750
1,16,4,1,17,0.253875
1,16,4,1,18,0.252875
1,16,4,1,19,0.251875
1,16,4,1,20,0.251583
1,16,4,1,21,0.249833
1,16,4,1,22,0.252750
1,16,4,1,23,0.252833
1,16,4,1,24,0.252042
1,16,4,1,25,0.253167
1,16,4,1,26,0.252750
1,16,4,1,27,0.252500
1,16,4,1,28,0.252000
1,16,4,1,29,0.253250
1,16,4,1,30,0.254375
1,16,4,1,31,0.251625
1,16,4,1,32,0.253042
1,16,4,1,33,0.252583
1,16,4,1,34,0.253833
1,16,4,1,35,0.253708
1,16,4,1,36,0.252875
1,16,4,1,37,0.252625
1,16,4,1,38,0.252458
1,16,4,1,39,0.253417
1,16,4,1,40,0.253167
1,16,4,1,41,0.251875
1,16,4,1,42,0.255917
1,17,0,1,0,0.252750
1,17,0,1,1,0.252167
1,17,0,1,2,0.252875
1,17,0,1,3,0.251792
1,17,0,1,4,0.253500
1,17,0,1,5,0.252500
1,17,0,1,6,0.253125
1,17,0,1,7,0.252833
1,17,0,1,8,0.253750
1,17,0,1,9,0.252792
1,17,0,1,10,0.252875
1,17,0,1,11,0.252625
1,17,0,1,12,0.253500
1,17,0,1,13,0.246417
1,17,0,1,14,0.250625
1,17,0,1,15,0.251875
1,17,0,1,16,0.252083
1,17,0,1,17,0.252333
1,17,0,1,18,0.253000
1,17,0,1,19,0.252125
1,17,0,1,20,0.252625
1,17,0,1,21,0.251542
1,17,0,1,22,0.251792
1,17,0,1,23,0.252708
1,17,0,1,24,0.251667
1,17,0,1,25,0.254167
1,17,0,1,26,0.252125
1,17,0,1,27,0.253125
1,17,0,1,28,0.252375
1,17,0,1,29,0.253125
1,17,0,1,30,0.253042
1,17,0,1,31,0.252542
1,17,0,1,32,0.253292
1,17,0,1,33,0.267667
1,17,0,1,34,0.256500
1,17,0,1,35,0.254750
1,17,0,1,36,0.252833
1,17,0,1,37,0.252625
1,17,0,1,38,0.253625
1,17,0,1,39,0.251500
1,17,0,1,40,0.253375
1,17,0,1,41,0.252292
1,17,0,1,42,0.252500
1,17,1,2,0,0.249167
1,17,1,2,1,0.250250
1,17,1,2,2,0.250125
1,17,1,2,3,0.249875
1,17,1,2,4,0.250000
1,17,1,2,5,0.249458
1,17,1,2,6,0.249167
1,17,1,2,7,0.250625
1,17,1,2,8,0.250292
1,17,1,2,9,0.250708
1,17,1,2,10,0.250625
1,17,1,2,11,0.250500
1,17,1,2,12,0.249875
1,17,1,2,13,0.247042
1,17,1,2,14,0.249750
1,17,1,2,15,0.249750
1,17,1,2,16,0.249333
1,17,1,2,17,0.247542
1,17,1,2,18,0.250542
1,17,1,2,19,0.249792
1,17,1,2,20,0.249000
1,17,1,2,21,0.249792
1,17,1,2,22,0.249542
1,17,1,2,23,0.250125
1,17,1,2,24,0.250250
1,17,1,2,25,0.250083
1,17,1,2,26,0.248667
1,17,1,2,27,0.248917
1,17,1,2,28,0.248875
1,17,1,2,29,0.250083
1,17,1,2,30,0.249833
1,17,1,2,31,0.248875
1,17,1,2,32,0.250542
1,17,1,2,33,0.249417
1,17,1,2,34,0.251625
1,17,1,2,35,0.248583
1,17,1,2,36,0.249333
1,17,1,2,37,0.248375
1,17,1,2,38,0.249125
1,17,1,2,39,0.250625
1,17,1,2,40,0.250833
1,17,1,2,41,0.250042
1,17,1,2,42,0.249375
1,17,2,0,0,0.252750
1,17,2,0,1,0.250958
1,17,2,0,2,0.249125
1,17,2,0,3,0.249500
1,17,2,0,4,0.250167
1,17,2,0,5,0.249583
1,17,2,0,6,0.250458
1,17,2,0,7,0.248875
1,17,2,0,8,0.250875
1,17,2,0,9,0.248667
1,17,2,0,10,0.249667
1,17,2,0,11,0.251292
1,17,2,0,12,0.250375
1,17,2,0,13,0.246750
1,17,2,0,14,0.250292
1,17,2,0,15,0.249083
1,17,2,0,16,0.249542
1,17,2,0,17,0.248542
1,17,2,0,18,0.249917
1,17,2,0,19,0.248875
1,17,2,0,20,0.249875
1,17,2,0,21,0.249375
1,17,2,0,22,0.250583
1,17,2,0,23,0.249875
1,17,2,0,24,0.248250
1,17,2,0,25,0.249375
1,17,2,0,26,0.250542
1,17,2,0,27,0.250375
1,17,2,0,28,0.251375
1,17,2,0,29,0.263125
1,17,2,0,30,0.251625
1,17,2,0,31,0.242500
1,17,2,0,32,0.250417
1,17,2,0,33,0.249625
1,17,2,0,34,0.249875
1,17,2,0,35,0.249667
1,17,2,0,36,0.249042
1,17,2,0,37,0.250875
1,17,2,0,38,0.249500
1,17,2,0,39,0.251458
1,17,2,0,40,0.250500
1,17,2,0,41,0.250750
1,17,2,0,42,0.250875
1,17,3,128,0,0.816000
1,17,3,128,1,0.815167
1,17,3,128,2,0.815167
1,17,3,128,3,0.814833
1,17,3,128,4,0.816125
1,17,3,128,5,0.815375
1,17,3,128,6,0.814750
1,17,3,128,7,0.815375
1,17,3,128,8,0.815042
1,17,3,128,9,0.814708
1,17,3,128,10,0.814583
1,17,3,128,11,0.816375
1,17,3,128,12,0.814625
1,17,3,128,13,0.815000
1,17,3,128,14,0.814542
1,17,3,128,15,0.814500
1,17,3,128,16,0.815375
1,17,3,128,17,0.815833
1,17,3,128,18,0.815208
1,17,3,128,19,0.815333
1,17,3,128,20,0.811500
1,17,3,128,21,0.815375
1,17,3,128,22,0.815292
1,17,3,128,23,0.814875
1,17,3,128,24,0.815125
1,17,3,128,25,0.815250
1,17,3,128,26,0.814833
1,17,3,128,27,0.814875
1,17,3,128,28,0.853917
1,17,3,128,29,0.815417
1,17,3,128,30,0.814875
1,17,3,128,31,0.815500
1,17,3,128,32,0.816583
1,17,3,128,33,0.814333
1,17,3,128,34,0.815250
1,17,3,128,35,0.815000
1,17,3,128,36,0.815000
1,17,3,128,37,0.813708
1,17,3,128,38,0.815042
1,17,3,128,39,0.816250
1,17,3,128,40,0.814500
1,17,3,128,41,0.816125
1,17,3,128,42,0.815083
1,17,4,32,0,0.369958
1,17,4,32,1,0.367375
1,17,4,32,2,0.368083
1,17,4,32,3,0.371125
1,17,4,32,4,0.376500
1,17,4,32,5,0.368417
1,17,4,32,6,0.368000
1,17,4,32,7,0.370000
1,17,4,32,8,0.367500
1,17,4,32,9,0.370917
1,17,4,32,10,0.371250
1,17,4,32,11,0.370292
1,17,4,32,12,0.370625
1,17,4,32,13,0.357083
1,17,4,32,14,0.370375
1,17,4,32,15,0.367292
1,17,4,32,16,0.370417
1,17,4,32,17,0.365625
1,17,4,32,18,0.367708
1,17,4,32,19,0.371125
1,17,4,32,20,0.370083
1,17,4,32,21,0.369125
1,17,4,32,22,0.368292
1,17,4,32,23,0.369250
1,17,4,32,24,0.369625
1,17,4,32,25,0.368125
1,17,4,32,26,0.369750
1,17,4,32,27,0.368792
1,17,4,32,28,0.368750
1,17,4,32,29,0.369750
1,17,4,32,30,0.370125
1,17,4,32,31,0.366833
1,17,4,32,32,0.371625
1,17,4,32,33,0.368875
1,17,4,32,34,0.371875
1,17,4,32,35,0.372083
1,17,4,32,36,0.356500
1,17,4,32,37,0.354417
1,17,4,32,38,0.369625
1,17,4,32,39,0.370875
1,17,4,32,40,0.370750
1,17,4,32,41,0.366917
1,17,4,32,42,0.369375
1,18,0,32,0,0.369250
1,18,0,32,1,0.369542
1,18,0,32,2,0.369667
1,18,0,32,3,0.365792
1,18,0,32,4,0.364625
1,18,0,32,5,0.370083
1,18,0,32,6,0.369625
1,18,0,32,7,0.370750
1,18,0,32,8,0.370083
1,18,0,32,9,0.370375
1,18,0,32,10,0.370333
1,18,0,32,11,0.368917
1,18,0,32,12,0.380875
1,18,0,32,13,0.351667
1,18,0,32,14,0.366875
1,18,0,32,15,0.374792
1,18,0,32,16,0.370667
1,18,0,32,17,0.370625
1,18,0,32,18,0.368917
1,18,0,32,19,0.366750
1,18,0,32,20,0.370417
1,18,0,32,21,0.370500
1,18,0,32,22,0.368542
1,18,0,32,23,0.371250
1,18,0,32,24,0.366250
1,18,0,32,25,0.369625
1,18,0,32,26,0.370000
1,18,0,32,27,0.370792
1,18,0,32,28,0.370542
1,18,0,32,29,0.370667
1,18,0,32,30,0.371583
1,18,0,32,31,0.369500
1,18,0,32,32,0.370292
1,18,0,32,33,0.369125
1,18,0,32,34,0.370375
1,18,0,32,35,0.371625
1,18,0,32,36,0.371833
1,18,0,32,37,0.371875
1,18,0,32,38,0.370000
1,18,0,32,39,0.370583
1,18,0,32,40,0.364917
1,18,0,32,41,0.365625
1,18,0,32,42,0.368875
1,18,1,1,0,0.252875
1,18,1,1,1,0.252250
1,18,1,1,2,0.252333
1,18,1,1,3,0.251000
1,18,1,1,4,0.253750
1,18,1,1,5,0.252458
1,18,1,1,6,0.252833
1,18,1,1,7,0.252958
1,18,1,1,8,0.253625
1,18,1,1,9,0.252250
1,18,1,1,10,0.253458
1,18,1,1,11,0.250167
1,18,1,1,12,0.250458
1,18,1,1,13,0.248500
1,18,1,1,14,0.248667
1,18,1,1,15,0.251500
1,18,1,1,16,0.253625
1,18,1,1,17,0.256750
1,18,1,1,18,0.256333
1,18,1,1,19,0.254500
1,18,1,1,20,0.252208
1,18,1,1,21,0.252792
1,18,1,1,22,0.253667
1,18,1,1,23,0.252500
1,18,1,1,24,0.252792
1,18,1,1,25,0.251917
1,18,1,1,26,0.254125
1,18,1,1,27,0.254375
1,18,1,1,28,0.252375
1,18,1,1,29,0.252875
1,18,1,1,30,0.253500
1,18,1,1,31,0.252458
1,18,1,1,32,0.251833
1,18,1,1,33,0.251250
1,18,1,1,34,0.252875
1,18,1,1,35,0.252542
1,18,1,1,36,0.251833
1,18,1,1,37,0.252917
1,18,1,1,38,0.253875
1,18,1,1,39,0.252708
1,18,1,1,40,0.253833
1,18,1,1,41,0.254750
1,18,1,1,42,0.245500
1,18,2,2,0,0.250417
1,18,2,2,1,0.250500
1,18,2,2,2,0.250750
1,18,2,2,3,0.248792
1,18,2,2,4,0.250083
1,18,2,2,5,0.248667
1,18,2,2,6,0.250250
1,18,2,2,7,0.249542
1,18,2,2,8,0.250125
1,18,2,2,9,0.248708
1,18,2,2,10,0.248708
1,18,2,2,11,0.249667
1,18,2,2,12,0.257750
1,18,2,2,13,0.245417
1,18,2,2,14,0.248875
1,18,2,2,15,0.250250
1,18,2,2,16,0.251333
1,18,2,2,17,0.248167
1,18,2,2,18,0.249250
1,18,2,2,19,0.249375
1,18,2,2,20,0.251250
1,18,2,2,21,0.248750
1,18,2,2,22,0.249875
1,18,2,2,23,0.251083
1,18,2,2,24,0.249417
1,18,2,2,25,0.248625
1,18,2,2,26,0.250167
1,18,2,2,27,0.250750
1,18,2,2,28,0.249792
1,18,2,2,29,0.249375
1,18,2,2,30,0.251500
1,18,2,2,31,0.249375
1,18,2,2,32,0.248875
1,18,2,2,33,0.249375
1,18,2,2,34,0.248958
1,18,2,2,35,0.249250
1,18,2,2,36,0.249250
1,18,2,2,37,0.250417
1,18,2,2,38,0.249875
1,18,2,2,39,0.249625
1,18,2,2,40,0.250708
1,18,2,2,41,0.248625
1,18,2,2,42,0.249667
1,18,3,0,0,0.249458
1,18,3,0,1,0.250875
1,18,3,0,2,0.249208
1,18,3,0,3,0.249583
1,18,3,0,4,0.250750
1,18,3,0,5,0.251125
1,18,3,0,6,0.249250
1,18,3,0,7,0.250292
1,18,3,0,8,0.252333
1,18,3,0,9,0.252042
1,18,3,0,10,0.254833
1,18,3,0,11,0.249667
1,18,3,0,12,0.250583
1,18,3,0,13,0.247125
1,18,3,0,14,0.248750
1,18,3,0,15,0.250375
1,18,3,0,16,0.250083
1,18,3,0,17,0.248750
1,18,3,0,18,0.250208
1,18,3,0,19,0.248625
1,18,3,0,20,0.249708
1,18,3,0,21,0.250333
1,18,3,0,22,0.249458
1,18,3,0,23,0.250500
1,18,3,0,24,0.248458
1,18,3,0,25,0.249083
1,18,3,0,26,0.249875
1,18,3,0,27,0.255750
1,18,3,0,28,0.248542
1,18,3,0,29,0.250000
1,18,3,0,30,0.248375
1,18,3,0,31,0.249833
1,18,3,0,32,0.250625
1,18,3,0,33,0.250375
1,18,3,0,34,0.248750
1,18,3,0,35,0.251208
1,18,3,0,36,0.249625
1,18,3,0,37,0.250708
1,18,3,0,38,0.249500
1,18,3,0,39,0.250750
1,18,3,0,40,0.250375
1,18,3,0,41,0.249667
1,18,3,0,42,0.250250
1,18,4,128,0,0.814667
1,18,4,128,1,0.815625
1,18,4,128,2,0.814417
1,18,4,128,3,0.815250
1,18,4,128,4,0.814625
1,18,4,128,5,0.815042
1,18,4,128,6,0.814958
1,18,4,128,7,0.827875
