stratum,round,selector,layer,gpu_ms
1,16,2,37,0.248000
1,16,2,38,0.247750
1,16,2,39,0.249208
1,16,2,40,0.247417
1,16,2,41,0.249292
1,16,2,42,0.247833
1,16,3,0,0.138958
1,16,3,1,0.138875
1,16,3,2,0.138500
1,16,3,3,0.137500
1,16,3,4,0.138333
1,16,3,5,0.138083
1,16,3,6,0.137958
1,16,3,7,0.137958
1,16,3,8,0.137625
1,16,3,9,0.138250
1,16,3,10,0.138375
1,16,3,11,0.138250
1,16,3,12,0.139625
1,16,3,13,0.139500
1,16,3,14,0.140500
1,16,3,15,0.140833
1,16,3,16,0.138750
1,16,3,17,0.138625
1,16,3,18,0.137958
1,16,3,19,0.138250
1,16,3,20,0.137875
1,16,3,21,0.138792
1,16,3,22,0.138292
1,16,3,23,0.138333
1,16,3,24,0.137875
1,16,3,25,0.138708
1,16,3,26,0.138500
1,16,3,27,0.138125
1,16,3,28,0.138167
1,16,3,29,0.137875
1,16,3,30,0.138333
1,16,3,31,0.137833
1,16,3,32,0.138167
1,16,3,33,0.138125
1,16,3,34,0.138625
1,16,3,35,0.138167
1,16,3,36,0.140250
1,16,3,37,0.140417
1,16,3,38,0.138750
1,16,3,39,0.138000
1,16,3,40,0.138500
1,16,3,41,0.139208
1,16,3,42,0.141208
1,16,4,0,0.186708
1,16,4,1,0.144208
1,16,4,2,0.138833
1,16,4,3,0.138000
1,16,4,4,0.140667
1,16,4,5,0.186167
1,16,4,6,0.143250
1,16,4,7,0.138500
1,16,4,8,0.138667
1,16,4,9,0.138542
1,16,4,10,0.138125
1,16,4,11,0.138500
1,16,4,12,0.138500
1,16,4,13,0.137750
1,16,4,14,0.138875
1,16,4,15,0.138333
1,16,4,16,0.138125
1,16,4,17,0.138125
1,16,4,18,0.138167
1,16,4,19,0.138625
1,16,4,20,0.138042
1,16,4,21,0.139917
1,16,4,22,0.140125
1,16,4,23,0.140083
1,16,4,24,0.139625
1,16,4,25,0.139125
1,16,4,26,0.138333
1,16,4,27,0.137958
1,16,4,28,0.137792
1,16,4,29,0.137917
1,16,4,30,0.138542
1,16,4,31,0.139292
1,16,4,32,0.138750
1,16,4,33,0.138500
1,16,4,34,0.138875
1,16,4,35,0.138250
1,16,4,36,0.138250
1,16,4,37,0.138417
1,16,4,38,0.138375
1,16,4,39,0.138375
1,16,4,40,0.138208
1,16,4,41,0.138500
1,16,4,42,0.138375
1,17,2,0,0.249583
1,17,2,1,0.247500
1,17,2,2,0.248542
1,17,2,3,0.250250
1,17,2,4,0.247917
1,17,2,5,0.248542
1,17,2,6,0.249625
1,17,2,7,0.248625
1,17,2,8,0.249833
1,17,2,9,0.248125
1,17,2,10,0.248125
1,17,2,11,0.247500
1,17,2,12,0.248000
1,17,2,13,0.245750
1,17,2,14,0.248458
1,17,2,15,0.248750
1,17,2,16,0.247500
1,17,2,17,0.248125
1,17,2,18,0.248750
1,17,2,19,0.247292
1,17,2,20,0.247792
1,17,2,21,0.248333
1,17,2,22,0.248750
1,17,2,23,0.248000
1,17,2,24,0.248875
1,17,2,25,0.248042
1,17,2,26,0.247750
1,17,2,27,0.248667
1,17,2,28,0.247750
1,17,2,29,0.248292
1,17,2,30,0.249417
1,17,2,31,0.249375
1,17,2,32,0.249875
1,17,2,33,0.247500
1,17,2,34,0.248000
1,17,2,35,0.249250
1,17,2,36,0.247875
1,17,2,37,0.248958
1,17,2,38,0.247792
1,17,2,39,0.248667
1,17,2,40,0.248875
1,17,2,41,0.248875
1,17,2,42,0.248917
1,17,3,0,0.139000
1,17,3,1,0.138375
1,17,3,2,0.138250
1,17,3,3,0.137542
1,17,3,4,0.138542
1,17,3,5,0.137875
1,17,3,6,0.139083
1,17,3,7,0.139750
1,17,3,8,0.138625
1,17,3,9,0.138583
1,17,3,10,0.138750
1,17,3,11,0.138000
1,17,3,12,0.139500
1,17,3,13,0.138875
1,17,3,14,0.138958
1,17,3,15,0.138708
1,17,3,16,0.138375
1,17,3,17,0.138875
1,17,3,18,0.138208
1,17,3,19,0.138833
1,17,3,20,0.138125
1,17,3,21,0.138125
1,17,3,22,0.138333
1,17,3,23,0.138875
1,17,3,24,0.139750
1,17,3,25,0.139292
1,17,3,26,0.140500
1,17,3,27,0.139875
1,17,3,28,0.138792
1,17,3,29,0.138250
1,17,3,30,0.138042
1,17,3,31,0.137917
1,17,3,32,0.138250
1,17,3,33,0.139333
1,17,3,34,0.138542
1,17,3,35,0.137917
1,17,3,36,0.138125
1,17,3,37,0.138625
1,17,3,38,0.137958
1,17,3,39,0.138083
1,17,3,40,0.139792
1,17,3,41,0.139875
1,17,3,42,0.138250
1,17,4,0,0.138417
1,17,4,1,0.138000
1,17,4,2,0.138500
1,17,4,3,0.137875
1,17,4,4,0.138625
1,17,4,5,0.138042
1,17,4,6,0.137958
1,17,4,7,0.137917
1,17,4,8,0.138042
1,17,4,9,0.137917
1,17,4,10,0.138500
1,17,4,11,0.138167
1,17,4,12,0.137875
1,17,4,13,0.138458
1,17,4,14,0.138833
1,17,4,15,0.138458
1,17,4,16,0.139125
1,17,4,17,0.138500
1,17,4,18,0.138375
1,17,4,19,0.138750
1,17,4,20,0.138125
1,17,4,21,0.138625
1,17,4,22,0.138542
1,17,4,23,0.138333
1,17,4,24,0.138167
1,17,4,25,0.138708
1,17,4,26,0.138292
1,17,4,27,0.138250
1,17,4,28,0.138292
1,17,4,29,0.138083
1,17,4,30,0.138292
1,17,4,31,0.138500
1,17,4,32,0.138292
1,17,4,33,0.138500
1,17,4,34,0.140042
1,17,4,35,0.140250
1,17,4,36,0.140625
1,17,4,37,0.141542
1,17,4,38,0.141000
1,17,4,39,0.139958
1,17,4,40,0.138417
1,17,4,41,0.138875
1,17,4,42,0.137875
1,17,0,0,0.249000
1,17,0,1,0.248083
1,17,0,2,0.248167
1,17,0,3,0.249583
1,17,0,4,0.247625
1,17,0,5,0.247875
1,17,0,6,0.248667
1,17,0,7,0.248292
1,17,0,8,0.248792
1,17,0,9,0.248083
1,17,0,10,0.248375
1,17,0,11,0.248292
1,17,0,12,0.248875
1,17,0,13,0.248042
1,17,0,14,0.247833
1,17,0,15,0.248625
1,17,0,16,0.248375
1,17,0,17,0.248000
1,17,0,18,0.247500
1,17,0,19,0.248792
1,17,0,20,0.247250
1,17,0,21,0.248875
1,17,0,22,0.248125
1,17,0,23,0.248625
1,17,0,24,0.248750
1,17,0,25,0.248250
1,17,0,26,0.247750
1,17,0,27,0.248000
1,17,0,28,0.249375
1,17,0,29,0.248000
1,17,0,30,0.247875
1,17,0,31,0.248167
1,17,0,32,0.247625
1,17,0,33,0.248083
1,17,0,34,0.248375
1,17,0,35,0.248833
1,17,0,36,0.248083
1,17,0,37,0.248708
1,17,0,38,0.247250
1,17,0,39,0.248500
1,17,0,40,0.248000
1,17,0,41,0.248833
1,17,0,42,0.249417
1,18,3,0,0.139000
1,18,3,1,0.138000
1,18,3,2,0.138125
1,18,3,3,0.139667
1,18,3,4,0.139083
1,18,3,5,0.138375
1,18,3,6,0.138542
1,18,3,7,0.138750
1,18,3,8,0.138458
1,18,3,9,0.138208
1,18,3,10,0.138000
1,18,3,11,0.138000
1,18,3,12,0.137500
1,18,3,13,0.138167
1,18,3,14,0.138708
1,18,3,15,0.138375
1,18,3,16,0.138792
1,18,3,17,0.138583
1,18,3,18,0.137875
1,18,3,19,0.138625
1,18,3,20,0.138542
1,18,3,21,0.138958
1,18,3,22,0.138000
1,18,3,23,0.137792
1,18,3,24,0.137875
1,18,3,25,0.139000
1,18,3,26,0.138125
1,18,3,27,0.138375
1,18,3,28,0.138417
1,18,3,29,0.138125
1,18,3,30,0.138333
1,18,3,31,0.138500
1,18,3,32,0.138042
1,18,3,33,0.138125
1,18,3,34,0.138542
1,18,3,35,0.140500
1,18,3,36,0.139708
1,18,3,37,0.141333
1,18,3,38,0.140208
1,18,3,39,0.138375
1,18,3,40,0.138625
1,18,3,41,0.138750
1,18,3,42,0.138000
1,18,4,0,0.138500
1,18,4,1,0.139583
1,18,4,2,0.138542
1,18,4,3,0.137542
1,18,4,4,0.138625
1,18,4,5,0.138750
1,18,4,6,0.138417
1,18,4,7,0.138542
1,18,4,8,0.138375
1,18,4,9,0.138375
1,18,4,10,0.138375
1,18,4,11,0.139542
1,18,4,12,0.138542
1,18,4,13,0.138250
1,18,4,14,0.138833
1,18,4,15,0.139250
1,18,4,16,0.138750
1,18,4,17,0.138500
1,18,4,18,0.138333
1,18,4,19,0.138250
1,18,4,20,0.138625
1,18,4,21,0.138625
1,18,4,22,0.138250
1,18,4,23,0.138375
1,18,4,24,0.138000
1,18,4,25,0.140500
1,18,4,26,0.139667
1,18,4,27,0.139125
1,18,4,28,0.139500
1,18,4,29,0.139250
1,18,4,30,0.142167
1,18,4,31,0.145042
1,18,4,32,0.183917
1,18,4,33,0.144958
1,18,4,34,0.142917
1,18,4,35,0.185500
1,18,4,36,0.144333
1,18,4,37,0.139750
1,18,4,38,0.139375
1,18,4,39,0.138125
1,18,4,40,0.138500
1,18,4,41,0.139000
1,18,4,42,0.138792
1,18,0,0,0.249875
1,18,0,1,0.249458
1,18,0,2,0.246583
1,18,0,3,0.248500
1,18,0,4,0.248750
1,18,0,5,0.247417
1,18,0,6,0.247000
1,18,0,7,0.247958
1,18,0,8,0.248125
1,18,0,9,0.248375
1,18,0,10,0.247667
1,18,0,11,0.247792
1,18,0,12,0.249250
1,18,0,13,0.248458
1,18,0,14,0.247625
1,18,0,15,0.249375
1,18,0,16,0.248250
1,18,0,17,0.247583
1,18,0,18,0.248583
1,18,0,19,0.249583
1,18,0,20,0.247375
1,18,0,21,0.248167
1,18,0,22,0.248250
1,18,0,23,0.249125
1,18,0,24,0.249333
1,18,0,25,0.247208
1,18,0,26,0.248750
1,18,0,27,0.250000
1,18,0,28,0.248875
1,18,0,29,0.247625
1,18,0,30,0.247750
1,18,0,31,0.248417
1,18,0,32,0.247625
1,18,0,33,0.248375
1,18,0,34,0.249375
1,18,0,35,0.247375
1,18,0,36,0.247667
1,18,0,37,0.248667
1,18,0,38,0.247167
1,18,0,39,0.249625
1,18,0,40,0.249625
1,18,0,41,0.249917
1,18,0,42,0.248458
1,18,2,0,0.249083
1,18,2,1,0.247625
1,18,2,2,0.247875
1,18,2,3,0.248750
1,18,2,4,0.247875
1,18,2,5,0.248708
1,18,2,6,0.248208
1,18,2,7,0.246833
1,18,2,8,0.248250
1,18,2,9,0.248583
1,18,2,10,0.247750
1,18,2,11,0.248958
1,18,2,12,0.248625
1,18,2,13,0.247000
1,18,2,14,0.248375
1,18,2,15,0.248250
1,18,2,16,0.248792
1,18,2,17,0.247750
1,18,2,18,0.248667
1,18,2,19,0.250333
1,18,2,20,0.248875
1,18,2,21,0.248625
1,18,2,22,0.248500
1,18,2,23,0.249000
1,18,2,24,0.247833
1,18,2,25,0.248042
1,18,2,26,0.248875
1,18,2,27,0.248583
1,18,2,28,0.248000
1,18,2,29,0.247750
1,18,2,30,0.247542
1,18,2,31,0.248042
1,18,2,32,0.248667
1,18,2,33,0.247792
1,18,2,34,0.248250
1,18,2,35,0.249625
1,18,2,36,0.247500
1,18,2,37,0.249625
1,18,2,38,0.248250
1,18,2,39,0.248208
1,18,2,40,0.248083
1,18,2,41,0.248625
1,18,2,42,0.247500
1,19,4,0,0.136958
1,19,4,1,0.136667
1,19,4,2,0.136875
1,19,4,3,0.136333
1,19,4,4,0.137458
1,19,4,5,0.137250
1,19,4,6,0.136750
1,19,4,7,0.136875
1,19,4,8,0.136500
1,19,4,9,0.136875
1,19,4,10,0.136792
1,19,4,11,0.136500
1,19,4,12,0.136000
1,19,4,13,0.137250
1,19,4,14,0.137333
1,19,4,15,0.137375
1,19,4,16,0.136833
1,19,4,17,0.136958
1,19,4,18,0.136833
1,19,4,19,0.137000
1,19,4,20,0.137042
1,19,4,21,0.137250
1,19,4,22,0.137792
1,19,4,23,0.137333
1,19,4,24,0.136750
1,19,4,25,0.137125
1,19,4,26,0.136958
1,19,4,27,0.136667
1,19,4,28,0.136958
1,19,4,29,0.136375
1,19,4,30,0.137125
1,19,4,31,0.136625
1,19,4,32,0.136583
1,19,4,33,0.136792
1,19,4,34,0.137375
1,19,4,35,0.137000
1,19,4,36,0.137000
1,19,4,37,0.137375
1,19,4,38,0.137833
1,19,4,39,0.138083
1,19,4,40,0.138875
1,19,4,41,0.139292
1,19,4,42,0.137083
1,19,0,0,0.250250
1,19,0,1,0.248625
1,19,0,2,0.249208
1,19,0,3,0.248000
1,19,0,4,0.248250
1,19,0,5,0.247458
1,19,0,6,0.248083
1,19,0,7,0.248333
1,19,0,8,0.249292
1,19,0,9,0.248083
1,19,0,10,0.247917
1,19,0,11,0.248125
1,19,0,12,0.248000
1,19,0,13,0.248000
1,19,0,14,0.248125
1,19,0,15,0.249083
1,19,0,16,0.248875
1,19,0,17,0.248292
1,19,0,18,0.247625
1,19,0,19,0.248000
1,19,0,20,0.247000
1,19,0,21,0.249292
1,19,0,22,0.248375
1,19,0,23,0.248167
1,19,0,24,0.248250
1,19,0,25,0.247375
1,19,0,26,0.248250
1,19,0,27,0.248667
1,19,0,28,0.248750
1,19,0,29,0.248125
1,19,0,30,0.246875
1,19,0,31,0.248958
1,19,0,32,0.248250
1,19,0,33,0.247667
1,19,0,34,0.248333
1,19,0,35,0.250750
1,19,0,36,0.247375
1,19,0,37,0.248667
1,19,0,38,0.247625
1,19,0,39,0.248833
1,19,0,40,0.248542
1,19,0,41,0.250250
1,19,0,42,0.247792
1,19,2,0,0.250125
1,19,2,1,0.247875
1,19,2,2,0.248500
1,19,2,3,0.249208
1,19,2,4,0.248000
1,19,2,5,0.247708
1,19,2,6,0.248750
1,19,2,7,0.248083
1,19,2,8,0.246750
1,19,2,9,0.248292
1,19,2,10,0.248375
1,19,2,11,0.247958
1,19,2,12,0.254167
1,19,2,13,0.246875
1,19,2,14,0.270167
1,19,2,15,0.248292
1,19,2,16,0.248375
1,19,2,17,0.250125
1,19,2,18,0.247875
1,19,2,19,0.244500
1,19,2,20,0.248208
1,19,2,21,0.248500
1,19,2,22,0.248500
1,19,2,23,0.247750
1,19,2,24,0.248917
1,19,2,25,0.249375
1,19,2,26,0.247500
1,19,2,27,0.250333
1,19,2,28,0.249042
1,19,2,29,0.247750
1,19,2,30,0.248625
1,19,2,31,0.248458
1,19,2,32,0.249125
1,19,2,33,0.249042
1,19,2,34,0.248375
1,19,2,35,0.249083
1,19,2,36,0.248250
1,19,2,37,0.248583
1,19,2,38,0.247958
1,19,2,39,0.247333
1,19,2,40,0.249000
1,19,2,41,0.249417
1,19,2,42,0.248292
1,19,3,0,0.137750
1,19,3,1,0.137000
1,19,3,2,0.137208
1,19,3,3,0.135958
1,19,3,4,0.137750
1,19,3,5,0.136750
1,19,3,6,0.137750
1,19,3,7,0.138000
1,19,3,8,0.137458
1,19,3,9,0.137375
1,19,3,10,0.137792
1,19,3,11,0.137292
1,19,3,12,0.136208
1,19,3,13,0.137625
1,19,3,14,0.138083
1,19,3,15,0.137750
1,19,3,16,0.137500
1,19,3,17,0.137667
1,19,3,18,0.137500
1,19,3,19,0.137750
1,19,3,20,0.137500
1,19,3,21,0.137042
1,19,3,22,0.139625
1,19,3,23,0.138292
1,19,3,24,0.137417
1,19,3,25,0.137500
1,19,3,26,0.137458
1,19,3,27,0.138250
1,19,3,28,0.140125
1,19,3,29,0.141125
1,19,3,30,0.183750
1,19,3,31,0.144833
1,19,3,32,0.139750
1,19,3,33,0.138500
1,19,3,34,0.140125
1,19,3,35,0.140750
1,19,3,36,0.185250
1,19,3,37,0.143625
1,19,3,38,0.137875
1,19,3,39,0.137750
1,19,3,40,0.137833
1,19,3,41,0.139125
1,19,3,42,0.138250
1,20,0,0,0.247792
1,20,0,1,0.247417
1,20,0,2,0.248000
1,20,0,3,0.249042
1,20,0,4,0.249500
1,20,0,5,0.248333
1,20,0,6,0.246833
1,20,0,7,0.248500
1,20,0,8,0.247458
1,20,0,9,0.247625
1,20,0,10,0.248375
1,20,0,11,0.249375
1,20,0,12,0.248000
1,20,0,13,0.247542
1,20,0,14,0.248583
1,20,0,15,0.247375
1,20,0,16,0.247500
1,20,0,17,0.252208
1,20,0,18,0.250250
1,20,0,19,0.247917
1,20,0,20,0.247625
1,20,0,21,0.247750
1,20,0,22,0.248000
1,20,0,23,0.247750
1,20,0,24,0.248292
1,20,0,25,0.247500
1,20,0,26,0.248750
1,20,0,27,0.248792
1,20,0,28,0.248833
1,20,0,29,0.245792
1,20,0,30,0.248333
1,20,0,31,0.247625
1,20,0,32,0.249125
1,20,0,33,0.248000
1,20,0,34,0.248125
1,20,0,35,0.249583
1,20,0,36,0.249292
1,20,0,37,0.247833
1,20,0,38,0.249167
1,20,0,39,0.247833
1,20,0,40,0.248292
1,20,0,41,0.249208
1,20,0,42,0.248125
1,20,4,0,0.137750
1,20,4,1,0.137500
1,20,4,2,0.137250
1,20,4,3,0.136375
1,20,4,4,0.137375
1,20,4,5,0.137375
1,20,4,6,0.137792
1,20,4,7,0.137625
1,20,4,8,0.137458
1,20,4,9,0.139000
1,20,4,10,0.138792
1,20,4,11,0.139583
1,20,4,12,0.138000
1,20,4,13,0.138542
1,20,4,14,0.138125
1,20,4,15,0.137917
1,20,4,16,0.137625
1,20,4,17,0.137417
1,20,4,18,0.137500
1,20,4,19,0.138250
1,20,4,20,0.137875
1,20,4,21,0.137583
1,20,4,22,0.138750
1,20,4,23,0.139333
1,20,4,24,0.137583
1,20,4,25,0.138750
1,20,4,26,0.137125
1,20,4,27,0.137625
1,20,4,28,0.137875
1,20,4,29,0.137083
1,20,4,30,0.137292
1,20,4,31,0.137000
1,20,4,32,0.136750
1,20,4,33,0.137000
1,20,4,34,0.139542
1,20,4,35,0.138458
1,20,4,36,0.138958
1,20,4,37,0.139583
1,20,4,38,0.138583
1,20,4,39,0.138000
1,20,4,40,0.137750
1,20,4,41,0.138417
1,20,4,42,0.137792
1,20,3,0,0.139000
1,20,3,1,0.139875
1,20,3,2,0.138000
1,20,3,3,0.137917
1,20,3,4,0.137542
1,20,3,5,0.136750
1,20,3,6,0.136500
1,20,3,7,0.136833
1,20,3,8,0.137292
1,20,3,9,0.137750
1,20,3,10,0.138125
1,20,3,11,0.138125
1,20,3,12,0.137167
1,20,3,13,0.137250
1,20,3,14,0.137458
1,20,3,15,0.139333
1,20,3,16,0.138250
1,20,3,17,0.138000
1,20,3,18,0.137792
1,20,3,19,0.138167
1,20,3,20,0.138250
1,20,3,21,0.137833
1,20,3,22,0.137625
1,20,3,23,0.137750
1,20,3,24,0.138500
1,20,3,25,0.138583
1,20,3,26,0.139875
1,20,3,27,0.138000
1,20,3,28,0.136708
1,20,3,29,0.136417
1,20,3,30,0.136375
1,20,3,31,0.136375
1,20,3,32,0.137125
1,20,3,33,0.137375
1,20,3,34,0.138042
1,20,3,35,0.137208
1,20,3,36,0.137125
1,20,3,37,0.138125
1,20,3,38,0.138750
1,20,3,39,0.137750
1,20,3,40,0.137500
1,20,3,41,0.138375
1,20,3,42,0.137625
1,20,2,0,0.250250
1,20,2,1,0.247542
1,20,2,2,0.247875
1,20,2,3,0.248625
1,20,2,4,0.248875
1,20,2,5,0.247750
1,20,2,6,0.247375
1,20,2,7,0.248000
1,20,2,8,0.247958
1,20,2,9,0.248833
1,20,2,10,0.247875
1,20,2,11,0.248708
1,20,2,12,0.247875
1,20,2,13,0.248750
1,20,2,14,0.247125
1,20,2,15,0.249000
1,20,2,16,0.247625
1,20,2,17,0.248125
1,20,2,18,0.248750
1,20,2,19,0.248500
1,20,2,20,0.247333
1,20,2,21,0.248875
1,20,2,22,0.248250
1,20,2,23,0.250208
1,20,2,24,0.250958
1,20,2,25,0.248708
1,20,2,26,0.247250
1,20,2,27,0.249875
1,20,2,28,0.248750
1,20,2,29,0.247750
1,20,2,30,0.249333
1,20,2,31,0.248667
1,20,2,32,0.248208
1,20,2,33,0.248083
1,20,2,34,0.250208
1,20,2,35,0.248750
1,20,2,36,0.248000
1,20,2,37,0.248750
1,20,2,38,0.249000
1,20,2,39,0.248375
1,20,2,40,0.248542
1,20,2,41,0.250542
1,20,2,42,0.248750
1,21,2,0,0.249875
1,21,2,1,0.249708
1,21,2,2,0.249042
1,21,2,3,0.248458
1,21,2,4,0.249083
1,21,2,5,0.249625
1,21,2,6,0.248750
1,21,2,7,0.248000
1,21,2,8,0.248667
1,21,2,9,0.248375
1,21,2,10,0.247708
1,21,2,11,0.250500
1,21,2,12,0.249083
1,21,2,13,0.248375
1,21,2,14,0.248917
1,21,2,15,0.249083
1,21,2,16,0.248417
1,21,2,17,0.247583
1,21,2,18,0.248750
1,21,2,19,0.249292
1,21,2,20,0.248250
1,21,2,21,0.248917
1,21,2,22,0.248458
1,21,2,23,0.249167
1,21,2,24,0.247750
1,21,2,25,0.247625
1,21,2,26,0.248000
1,21,2,27,0.248375
1,21,2,28,0.248500
1,21,2,29,0.248583
1,21,2,30,0.247625
1,21,2,31,0.248333
1,21,2,32,0.247708
1,21,2,33,0.248000
1,21,2,34,0.247250
1,21,2,35,0.249583
1,21,2,36,0.247500
1,21,2,37,0.249000
1,21,2,38,0.248333
1,21,2,39,0.249292
1,21,2,40,0.248667
1,21,2,41,0.250667
1,21,2,42,0.248500
1,21,0,0,0.249500
1,21,0,1,0.247750
1,21,0,2,0.248125
1,21,0,3,0.250458
1,21,0,4,0.248000
1,21,0,5,0.247833
1,21,0,6,0.247333
1,21,0,7,0.248000
1,21,0,8,0.248875
1,21,0,9,0.247750
1,21,0,10,0.248750
1,21,0,11,0.249375
1,21,0,12,0.248958
1,21,0,13,0.247250
1,21,0,14,0.248250
1,21,0,15,0.249250
1,21,0,16,0.249542
1,21,0,17,0.248042
1,21,0,18,0.248583
1,21,0,19,0.249792
1,21,0,20,0.247667
1,21,0,21,0.248542
1,21,0,22,0.247792
1,21,0,23,0.248208
1,21,0,24,0.247292
1,21,0,25,0.247958
1,21,0,26,0.249458
1,21,0,27,0.248542
1,21,0,28,0.249250
1,21,0,29,0.249208
1,21,0,30,0.248750
1,21,0,31,0.250750
1,21,0,32,0.251750
1,21,0,33,0.247792
1,21,0,34,0.248542
1,21,0,35,0.249000
1,21,0,36,0.247125
1,21,0,37,0.248375
1,21,0,38,0.246000
1,21,0,39,0.250292
1,21,0,40,0.250000
1,21,0,41,0.250750
1,21,0,42,0.247625
1,21,4,0,0.139208
1,21,4,1,0.138500
1,21,4,2,0.137500
1,21,4,3,0.136917
1,21,4,4,0.138375
1,21,4,5,0.138708
1,21,4,6,0.140083
1,21,4,7,0.184500
1,21,4,8,0.143458
1,21,4,9,0.137958
1,21,4,10,0.137833
1,21,4,11,0.137625
1,21,4,12,0.137000
1,21,4,13,0.137375
1,21,4,14,0.138625
1,21,4,15,0.137917
1,21,4,16,0.138125
1,21,4,17,0.137375
1,21,4,18,0.137500
1,21,4,19,0.137875
1,21,4,20,0.137125
1,21,4,21,0.136792
1,21,4,22,0.137833
1,21,4,23,0.137000
1,21,4,24,0.137750
1,21,4,25,0.137667
1,21,4,26,0.136708
1,21,4,27,0.136500
1,21,4,28,0.137125
1,21,4,29,0.136375
1,21,4,30,0.136333
1,21,4,31,0.136500
1,21,4,32,0.137375
1,21,4,33,0.137750
1,21,4,34,0.138333
1,21,4,35,0.136833
1,21,4,36,0.137125
1,21,4,37,0.137750
1,21,4,38,0.136958
1,21,4,39,0.136792
1,21,4,40,0.137083
1,21,4,41,0.139500
1,21,4,42,0.137500
1,21,3,0,0.137042
1,21,3,1,0.137542
1,21,3,2,0.136750
1,21,3,3,0.137125
1,21,3,4,0.136875
1,21,3,5,0.136375
1,21,3,6,0.136625
1,21,3,7,0.137500
1,21,3,8,0.136750
1,21,3,9,0.137042
1,21,3,10,0.137125
1,21,3,11,0.136792
1,21,3,12,0.135875
1,21,3,13,0.137333
1,21,3,14,0.137750
1,21,3,15,0.137708
1,21,3,16,0.137708
1,21,3,17,0.137250
1,21,3,18,0.137500
1,21,3,19,0.138125
1,21,3,20,0.137500
1,21,3,21,0.137292
1,21,3,22,0.136750
1,21,3,23,0.137583
1,21,3,24,0.137000
1,21,3,25,0.137000
1,21,3,26,0.137000
1,21,3,27,0.137375
1,21,3,28,0.136958
1,21,3,29,0.136750
1,21,3,30,0.137500
1,21,3,31,0.136917
1,21,3,32,0.137208
1,21,3,33,0.137375
1,21,3,34,0.138125
1,21,3,35,0.137208
1,21,3,36,0.137458
1,21,3,37,0.138250
1,21,3,38,0.137333
1,21,3,39,0.136792
1,21,3,40,0.137833
1,21,3,41,0.138500
1,21,3,42,0.140000
1,22,3,0,0.139708
1,22,3,1,0.138167
1,22,3,2,0.137375
1,22,3,3,0.137000
1,22,3,4,0.137625
1,22,3,5,0.137208
1,22,3,6,0.137625
1,22,3,7,0.137625
1,22,3,8,0.138083
1,22,3,9,0.137375
1,22,3,10,0.136708
1,22,3,11,0.137042
1,22,3,12,0.136500
1,22,3,13,0.136583
1,22,3,14,0.136958
1,22,3,15,0.136750
1,22,3,16,0.136708
1,22,3,17,0.137500
1,22,3,18,0.138625
1,22,3,19,0.138375
1,22,3,20,0.137542
1,22,3,21,0.137625
1,22,3,22,0.137083
1,22,3,23,0.137375
1,22,3,24,0.137958
1,22,3,25,0.137000
1,22,3,26,0.137708
1,22,3,27,0.137417
1,22,3,28,0.137667
1,22,3,29,0.136625
1,22,3,30,0.136708
1,22,3,31,0.136708
1,22,3,32,0.135667
1,22,3,33,0.136500
1,22,3,34,0.137125
1,22,3,35,0.137500
1,22,3,36,0.138000
1,22,3,37,0.138250
1,22,3,38,0.137375
1,22,3,39,0.138167
1,22,3,40,0.138667
1,22,3,41,0.138625
1,22,3,42,0.138125
1,22,2,0,0.249208
1,22,2,1,0.248000
1,22,2,2,0.248500
1,22,2,3,0.248000
1,22,2,4,0.248000
1,22,2,5,0.248583
1,22,2,6,0.248542
1,22,2,7,0.249833
1,22,2,8,0.248500
1,22,2,9,0.248042
1,22,2,10,0.248500
1,22,2,11,0.249333
1,22,2,12,0.248375
1,22,2,13,0.248917
1,22,2,14,0.248917
1,22,2,15,0.249083
1,22,2,16,0.247917
1,22,2,17,0.248500
1,22,2,18,0.248125
1,22,2,19,0.248875
1,22,2,20,0.248167
1,22,2,21,0.249542
1,22,2,22,0.248708
1,22,2,23,0.247292
1,22,2,24,0.249750
1,22,2,25,0.247792
1,22,2,26,0.248000
1,22,2,27,0.249625
1,22,2,28,0.249250
1,22,2,29,0.247833
1,22,2,30,0.248792
1,22,2,31,0.248625
1,22,2,32,0.248250
1,22,2,33,0.248625
1,22,2,34,0.246917
1,22,2,35,0.248500
1,22,2,36,0.248583
1,22,2,37,0.247875
1,22,2,38,0.247458
1,22,2,39,0.248542
1,22,2,40,0.249000
1,22,2,41,0.249833
1,22,2,42,0.247667
1,22,0,0,0.248750
1,22,0,1,0.248792
1,22,0,2,0.249083
1,22,0,3,0.249208
1,22,0,4,0.248208
1,22,0,5,0.248250
1,22,0,6,0.247125
1,22,0,7,0.249708
1,22,0,8,0.249208
1,22,0,9,0.248667
1,22,0,10,0.249125
1,22,0,11,0.248667
1,22,0,12,0.248375
1,22,0,13,0.249000
1,22,0,14,0.249250
1,22,0,15,0.248125
1,22,0,16,0.247750
1,22,0,17,0.248417
1,22,0,18,0.249125
1,22,0,19,0.247958
1,22,0,20,0.248375
1,22,0,21,0.249375
1,22,0,22,0.247792
1,22,0,23,0.247750
1,22,0,24,0.254125
1,22,0,25,0.248625
1,22,0,26,0.262167
1,22,0,27,0.247167
1,22,0,28,0.248250
1,22,0,29,0.247708
1,22,0,30,0.247667
1,22,0,31,0.247167
1,22,0,32,0.248875
1,22,0,33,0.248125
1,22,0,34,0.247500
1,22,0,35,0.248625
1,22,0,36,0.247667
